Elapsed time,vals
9.844,11.158
9.846,9.593
9.848,8.162
9.85,6.878
9.852,6.617
9.854,7.505
9.856,9.02
9.858,10.969
9.86,13.579
9.862,15.987
9.864,17.979
9.866,18.904
9.868,19.541
9.87,18.662
9.872,17.071
9.874,14.644
9.876,11.632
9.878,9.323
9.88,7.479
9.882,7.262
9.884,8.394
9.886,9.757
9.888,11.197
9.89,11.734
9.892,11.182
9.894,9.43
9.896,7.446
9.898,5.524
9.9,4.233
9.902,3.863
9.904,4.854
9.906,4.547
9.908,5.089
9.91,4.356
9.912,4.413
9.914,3.84
9.916,3.155
9.918,2.258
9.92,1.102
9.922,-1.071
9.924,-3.264
9.926,-5.814
9.928,-8.206
9.93,-9.532
9.932,-9.64
9.934,-8.427
9.936,-7.609
9.938,-6.195
9.94,-6.039
9.942,-6.32
9.944,-7.944
9.946,-9.438
9.948,-10.929
9.95,-11.84
9.952,-11.672
9.954,-10.338
9.956,-9.346
9.958,-7.888
9.96,-6.021
9.962,-5.047
9.964,-4.239
9.966,-3.949
9.968,-3.813
9.97,-4.207
9.972,-5.276
9.974,-6.834
9.976,-8.365
9.978,-10.562
9.98,-11.557
9.982,-12.661
9.984,-12.327
9.986,-11.409
9.988,-9.458
9.99,-6.759
9.992,-4.332
9.994,-2.308
9.996,-1.447
9.998,-1.91
